iter	Logloss
697	0.0009347178827
698	0.0009347178827
699	0.0009347178827
700	0.0009347178827
701	0.0009347178827
702	0.0009347088816
703	0.0009347088816
704	0.0009347162782
705	0.0009347162782
706	0.0009347162782
707	0.0009347162782
708	0.0009347162782
709	0.0009347162782
710	0.0009347162782
711	0.0009347162782
712	0.0009347162782
713	0.0009347162782
714	0.0009347162782
715	0.0009347162782
716	0.0009347162782
717	0.0009347162782
718	0.0009347162782
719	0.0009347162782
720	0.0009347162782
721	0.0009347162782
722	0.0009347162782
723	0.0009347162782
724	0.0009347162782
725	0.0009347162782
726	0.0009347162782
727	0.0009347162782
728	0.0009347162782
729	0.0009347162782
730	0.0009347162782
731	0.0009346700391
732	0.0009346700391
733	0.0009346700391
734	0.0009346700391
735	0.0009346700391
736	0.0009346700391
737	0.0009346700391
738	0.0009346700391
739	0.0009346700391
740	0.0009346700391
741	0.0009346700391
742	0.0009346700391
743	0.0009346700391
744	0.0009346700391
745	0.0009346700391
746	0.0009346700391
747	0.0009346700391
748	0.0009346700391
749	0.0009346700391
750	0.0009346700391
751	0.0009346700391
752	0.0009346700391
753	0.0009346700391
754	0.0009346700391
755	0.0009346700391
756	0.0009346700391
757	0.0009346700391
758	0.0009346700391
759	0.0009346700391
760	0.0009346700391
761	0.0009346700391
762	0.0009346700391
763	0.0009346700391
764	0.0009346700391
765	0.0009346700391
766	0.0009346700391
767	0.0009346700391
768	0.0009346700391
769	0.0009346700391
770	0.0009346700391
771	0.0009346700391
772	0.0009346700391
773	0.0009346700391
774	0.0009346700391
775	0.0009346700391
776	0.0009346700391
777	0.0009346700391
778	0.0009346700391
779	0.0009346700391
780	0.0009346700391
781	0.0009346700391
782	0.000934703261
783	0.0009346951774
784	0.0009346949166
785	0.0009346996802
786	0.0009346686261
787	0.0009346509948
788	0.0009346816885
789	0.0009346719772
790	0.0009346757509
791	0.0009346463461
792	0.0009346849808
793	0.0009346658449
794	0.0009346484924
795	0.0009346676941
796	0.0009346627727
797	0.000934654003
798	0.0009346565597
799	0.0009346611059
800	0.0009346538303
801	0.0009346683468
802	0.0009346884959
803	0.0009346535625
804	0.0009346540386
805	0.0009346550197
806	0.0009346368439
807	0.0009346730784
808	0.0009346378526
809	0.0009346539452
810	0.0009346298142
811	0.0009346517883
812	0.0009346190666
813	0.0009346216285
814	0.0009346409144
815	0.0009346343463
816	0.0009346263474
817	0.0009346263207
818	0.0009346638322
819	0.0009346212914
820	0.0009345997067
821	0.0009346137686
822	0.0009346349662
823	0.0009346277064
824	0.0009345972126
825	0.0009346186159
826	0.000934651356
827	0.000934591994
828	0.0009346123977
829	0.0009346151964
830	0.0009346151964
831	0.0009346151964
832	0.0009346151964
833	0.0009346151964
834	0.0009346151964
835	0.0009346151964
836	0.0009346151964
837	0.0009346151964
838	0.0009346151964
839	0.0009346151964
840	0.0009346151964
841	0.0009346151964
842	0.0009346105512
843	0.0009345744942
844	0.0009345736393
845	0.0009346031704
846	0.0009345737182
847	0.0009346083154
848	0.0009346087731
849	0.0009345934486
850	0.0009345916178
851	0.0009345916178
852	0.0009345916178
853	0.0009345916178
854	0.0009345916178
855	0.0009345916178
856	0.0009345916178
857	0.0009345916178
858	0.0009345916178
859	0.0009345916178
860	0.0009345916178
861	0.0009345916178
862	0.0009345916178
863	0.0009345916178
864	0.0009345916178
865	0.0009345916178
866	0.0009345916178
867	0.0009345916178
868	0.0009345916178
869	0.0009345916178
870	0.0009345916178
871	0.0009345916178
872	0.0009345916178
873	0.0009345916178
874	0.0009345790794
875	0.0009345818702
876	0.0009345469574
877	0.0009345968264
878	0.0009345799316
879	0.0009345505557
880	0.0009345700993
881	0.0009345700993
882	0.0009345700993
883	0.0009345700993
884	0.0009345700993
885	0.0009345700993
886	0.0009345700993
887	0.0009345700993
888	0.0009345700993
889	0.0009345700993
890	0.0009345700993
891	0.0009345700993
892	0.0009345700993
893	0.0009345700993
894	0.0009345700993
895	0.0009345700993
896	0.0009345700993
897	0.0009345700993
898	0.0009345700993
899	0.0009345690814
900	0.0009345465129
901	0.000934560025
902	0.0009345084695
903	0.0009345364749
904	0.0009345364749
905	0.0009345364749
906	0.0009345364749
907	0.0009345364749
908	0.0009345364749
909	0.0009345364749
910	0.0009345364749
911	0.0009345364749
912	0.0009345640043
913	0.0009345325421
914	0.0009345325421
915	0.0009345325421
916	0.0009345325421
917	0.0009345325421
918	0.0009345325421
919	0.0009345325421
920	0.0009345325421
921	0.0009345325421
922	0.0009345325421
923	0.0009345325421
924	0.0009345325421
925	0.0009345325421
926	0.0009345325421
927	0.0009345325421
928	0.0009345325421
929	0.0009345325421
930	0.0009345325421
931	0.0009345325421
932	0.0009345325421
933	0.0009345325421
934	0.0009345325421
935	0.0009345325421
936	0.0009345325421
937	0.0009345325421
938	0.0009345325421
939	0.0009345325421
940	0.0009345325421
941	0.0009345438697
942	0.000934525494
943	0.000934525494
944	0.000934525494
945	0.000934525494
946	0.000934525494
947	0.000934525494
948	0.000934525494
949	0.000934525494
950	0.000934525494
951	0.000934525494
952	0.000934525494
953	0.000934525494
954	0.000934525494
955	0.000934525494
956	0.000934525494
957	0.000934525494
958	0.000934525494
959	0.000934525494
960	0.000934525494
961	0.000934525494
962	0.000934525494
963	0.000934525494
964	0.000934525494
965	0.000934525494
966	0.000934525494
967	0.000934525494
968	0.000934525494
969	0.0009345206993
970	0.0009345206993
971	0.0009345141418
972	0.0009345053301
973	0.0009345239736
974	0.0009345148542
975	0.0009345148542
976	0.0009345148542
977	0.0009345148542
978	0.0009345148542
979	0.0009345148542
980	0.0009345148542
981	0.0009345148542
982	0.0009345148542
983	0.0009345148542
984	0.0009345148542
985	0.0009345148542
986	0.0009345148542
987	0.0009345148542
988	0.0009345148542
989	0.0009345148542
990	0.0009345148542
991	0.0009345148542
992	0.0009345148542
993	0.0009345148542
994	0.0009345148542
995	0.0009345148542
996	0.0009345148542
997	0.0009345148542
998	0.0009345148542
999	0.0009345148542
1000	0.0009345148542
1001	0.0009345148542
1002	0.0009345148542
1003	0.0009345148542
1004	0.0009345148542
1005	0.0009345148542
1006	0.0009345148542
1007	0.0009345148542
1008	0.0009345148542
1009	0.0009345148542
1010	0.0009345148542
1011	0.0009345148542
1012	0.0009345148542
1013	0.0009345148542
1014	0.0009345148542
1015	0.0009345148542
1016	0.0009345148542
1017	0.0009345148542
1018	0.0009345148542
1019	0.0009345148542
1020	0.0009345148542
1021	0.0009345148542
1022	0.0009345148542
1023	0.0009345148542
1024	0.0009345148542
1025	0.0009345148542
1026	0.0009345148542
1027	0.0009345148542
1028	0.0009345148542
1029	0.0009345148542
1030	0.0009345148542
1031	0.0009345148542
1032	0.0009345148542
1033	0.0009345148542
1034	0.0009345148542
1035	0.0009345148542
1036	0.0009345148542
1037	0.0009345148542
1038	0.0009345148542
1039	0.0009345148542
1040	0.0009345148542
1041	0.0009345148542
1042	0.0009345148542
1043	0.0009345148542
1044	0.0009345148542
1045	0.0009345148542
1046	0.0009345148542
1047	0.0009345148542
1048	0.0009345148542
1049	0.0009345148542
1050	0.0009345148542
1051	0.0009345148542
1052	0.0009345148542
1053	0.0009345148542
1054	0.0009345148542
1055	0.0009345148542
1056	0.0009345148542
1057	0.0009345148542
1058	0.0009345148542
1059	0.0009345148542
1060	0.0009345148542
1061	0.0009345148542
1062	0.0009345148542
1063	0.0009345148542
1064	0.0009345148542
1065	0.0009345148542
1066	0.0009345148542
1067	0.0009345148542
1068	0.0009345148542
1069	0.0009345148542
1070	0.0009345148542
1071	0.0009345148542
1072	0.0009345148542
1073	0.0009345148542
1074	0.0009345148542
1075	0.0009345148542
1076	0.0009345148542
1077	0.0009345148542
1078	0.0009345148542
1079	0.0009345148542
1080	0.0009345148542
1081	0.0009345148542
1082	0.0009345148542
1083	0.0009345148542
1084	0.0009345148542
1085	0.0009345148542
1086	0.0009345148542
1087	0.0009345148542
1088	0.0009345148542
1089	0.0009345148542
1090	0.0009345148542
1091	0.0009345148542
1092	0.0009345148542
1093	0.0009345148542
1094	0.0009345148542
1095	0.0009345148542
1096	0.0009345148542
1097	0.0009345148542
1098	0.0009345148542
1099	0.0009345148542
1100	0.0009345148542
1101	0.0009345148542
1102	0.0009345148542
1103	0.0009345148542
1104	0.0009345148542
1105	0.0009345148542
1106	0.0009345148542
1107	0.0009345148542
1108	0.0009345148542
1109	0.0009345148542
1110	0.0009345148542
1111	0.0009345148542
1112	0.0009345148542
1113	0.0009345148542
1114	0.0009345148542
1115	0.0009345148542
1116	0.0009345148542
1117	0.0009345148542
1118	0.0009345148542
1119	0.0009345148542
1120	0.0009345148542
1121	0.0009345148542
1122	0.0009345148542
1123	0.0009345148542
1124	0.0009345148542
1125	0.0009345148542
1126	0.0009345148542
1127	0.0009345148542
1128	0.0009345148542
1129	0.0009345148542
1130	0.0009345148542
1131	0.0009345148542
1132	0.0009345148542
1133	0.0009345148542
1134	0.0009345148542
1135	0.0009345148542
1136	0.0009345148542
1137	0.0009345148542
1138	0.0009345148542
1139	0.0009345148542
1140	0.0009345148542
1141	0.0009345148542
1142	0.0009345148542
1143	0.0009345148542
1144	0.0009345148542
1145	0.0009345148542
1146	0.0009345148542
1147	0.0009345148542
1148	0.0009345148542
1149	0.0009345148542
1150	0.0009345148542
1151	0.0009345148542
1152	0.0009345148542
1153	0.0009345148542
1154	0.0009345148542
1155	0.0009345148542
1156	0.0009345148542
1157	0.0009345148542
1158	0.0009345148542
1159	0.0009345148542
1160	0.0009345148542
1161	0.0009345148542
1162	0.0009345148542
1163	0.0009345148542
1164	0.0009345148542
1165	0.0009345148542
1166	0.0009345148542
1167	0.0009345148542
1168	0.0009345148542
1169	0.0009345148542
1170	0.0009345148542
1171	0.0009345148542
1172	0.0009345148542
1173	0.0009345148542
1174	0.0009345148542
1175	0.0009345148542
1176	0.0009345148542
1177	0.0009345148542
1178	0.0009345148542
1179	0.0009345148542
1180	0.0009345148542
1181	0.0009345148542
1182	0.0009345148542
1183	0.0009345148542
1184	0.0009345148542
1185	0.0009345148542
1186	0.0009345148542
1187	0.0009345148542
1188	0.0009345148542
1189	0.0009345148542
1190	0.0009345148542
1191	0.0009345148542
1192	0.0009345148542
1193	0.0009345148542
1194	0.0009345148542
1195	0.0009345148542
1196	0.0009345148542
1197	0.0009345148542
1198	0.0009345148542
1199	0.0009345148542
1200	0.0009345148542
1201	0.0009345148542
1202	0.0009345148542
1203	0.0009345148542
1204	0.0009345148542
1205	0.0009345148542
1206	0.0009345148542
1207	0.0009345148542
1208	0.0009345148542
1209	0.0009345148542
1210	0.0009345148542
1211	0.0009345148542
1212	0.0009345148542
1213	0.0009345148542
1214	0.0009345148542
1215	0.0009345148542
1216	0.0009345148542
1217	0.0009345148542
1218	0.0009345148542
1219	0.0009345148542
1220	0.0009345148542
1221	0.0009345148542
1222	0.0009345148542
1223	0.0009345148542
1224	0.0009345148542
1225	0.0009345148542
1226	0.0009345148542
1227	0.0009345148542
1228	0.0009345148542
1229	0.0009345148542
1230	0.0009345148542
1231	0.0009345148542
1232	0.0009345148542
1233	0.0009345148542
1234	0.0009345148542
1235	0.0009345148542
1236	0.0009345148542
1237	0.0009345148542
1238	0.0009345148542
1239	0.0009345148542
1240	0.0009345148542
1241	0.0009345148542
1242	0.0009345148542
1243	0.0009345148542
1244	0.0009345148542
1245	0.0009345148542
1246	0.0009345148542
1247	0.0009345148542
1248	0.0009345148542
1249	0.0009345148542
1250	0.0009345148542
1251	0.0009345148542
1252	0.0009345148542
1253	0.0009345148542
1254	0.0009345148542
1255	0.0009345148542
1256	0.0009345148542
1257	0.0009345148542
1258	0.0009345148542
1259	0.0009345148542
1260	0.0009345148542
1261	0.0009345148542
1262	0.0009345148542
1263	0.0009345148542
1264	0.0009345148542
1265	0.0009345148542
1266	0.0009345148542
1267	0.0009345148542
1268	0.0009345148542
1269	0.0009345148542
1270	0.0009345148542
1271	0.0009345148542
1272	0.0009345148542
1273	0.0009345148542
1274	0.0009345148542
1275	0.0009345148542
1276	0.0009345148542
1277	0.0009345148542
1278	0.0009345148542
1279	0.0009345148542
1280	0.0009345148542
1281	0.0009345148542
1282	0.0009345148542
1283	0.0009345148542
1284	0.0009345148542
1285	0.0009345148542
1286	0.0009345148542
1287	0.0009345148542
1288	0.0009345148542
1289	0.0009345148542
1290	0.0009345148542
1291	0.0009345148542
1292	0.0009345148542
1293	0.0009345148542
1294	0.0009345148542
1295	0.0009345148542
1296	0.0009345148542
1297	0.0009345148542
1298	0.0009345148542
1299	0.0009345148542
1300	0.0009345148542
1301	0.0009345148542
1302	0.0009345148542
1303	0.0009345148542
1304	0.0009345148542
1305	0.0009345148542
1306	0.0009345148542
1307	0.0009345148542
1308	0.0009345148542
1309	0.0009345148542
1310	0.0009345148542
1311	0.0009345148542
1312	0.0009345148542
1313	0.0009345148542
1314	0.0009345148542
1315	0.0009345148542
1316	0.0009345148542
1317	0.0009345148542
1318	0.0009345148542
1319	0.0009345148542
1320	0.0009345148542
1321	0.0009345148542
1322	0.0009345148542
1323	0.0009345148542
1324	0.0009345148542
1325	0.0009345148542
1326	0.0009345148542
1327	0.0009345148542
1328	0.0009345148542
1329	0.0009345148542
1330	0.0009345148542
1331	0.0009345148542
1332	0.0009345148542
1333	0.0009345148542
1334	0.0009345148542
1335	0.0009345148542
1336	0.0009345148542
1337	0.0009345148542
1338	0.0009345148542
1339	0.0009345218457
1340	0.0009345218457
1341	0.0009345218457
1342	0.0009345218457
1343	0.0009345218457
1344	0.0009345218457
1345	0.0009345218457
1346	0.0009345218457
1347	0.0009345218457
1348	0.0009345218457
1349	0.0009345218457
1350	0.0009345218457
1351	0.0009345218457
1352	0.0009345218457
1353	0.0009345218457
1354	0.0009345218457
1355	0.0009345218457
1356	0.0009345218457
1357	0.0009345218457
1358	0.0009345218457
1359	0.0009345218457
1360	0.0009345218457
1361	0.0009345218457
1362	0.0009345218457
1363	0.0009345218457
1364	0.0009345218457
1365	0.0009345218457
1366	0.0009345218457
1367	0.0009345218457
1368	0.0009345218457
1369	0.0009345218457
1370	0.0009345218457
1371	0.0009345218457
1372	0.0009345218457
1373	0.0009345218457
1374	0.0009345218457
1375	0.0009345218457
1376	0.0009345218457
1377	0.0009345218457
1378	0.0009345218457
1379	0.0009345218457
1380	0.0009345218457
1381	0.0009345218457
1382	0.0009345218457
1383	0.0009345218457
1384	0.0009345218457
1385	0.0009345218457
1386	0.0009345218457
1387	0.0009345218457
